seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
d7485b33791774c36108f8c69602d48d,399.82,10,39.982,7.141230324074074,0.1,21.932,1.3257939814814814,3.7,10.0
d7827b2af99326a03b0ed9c7a24db0d3,1455.0,1,1455.0,8.67806712962963,0.0,101.7,5.162743055555556,5.0,1.0
d79e8478eed9999493990b44955fb22e,721.89,5,144.378,7.516979166666667,0.2,16.144,0.019432870370370392,4.0,4.0
d7ab82074b5f1dfba46db123df101bff,38.67,2,19.335,4.337797067901234,0.0,22.65,1.2976157407407407,4.5,2.0
d7b2377bae6ace1b11fc69a11900ac36,239.70000000000002,3,79.9,16.394864969135803,0.3333333333333333,14.173333333333334,3.140821759259259,3.6666666666666665,3.0
d7d517afce974cd491b8d52bb5b5b1fc,89.99,1,89.99,8.0934375,0.0,18.73,5.44363425925926,4.0,1.0
d7f1cfc638473be93baedbfd02208016,30.0,1,30.0,7.43099537037037,0.0,17.14,4.076099537037037,5.0,1.0
d85efbc8eff2b7adf524e2820569adc8,55.0,1,55.0,1.0887037037037037,0.0,8.29,1.839212962962963,5.0,1.0
d8b8f2cf9ff6ba0389072541cb42498c,149.0,1,149.0,11.122928240740741,0.0,20.01,1.0161921296296297,5.0,1.0
d8bf0fc082fd4a77fc2e5679b6c00133,139.9,1,139.9,6.993993055555555,0.0,9.14,0.0893287037037037,5.0,1.0
d8c7ba53e7e38711eaef8c2849d6d2e1,1190.87,22,54.13045454545454,6.207910353535354,0.0,27.157727272727275,1.251171611952862,4.5,22.0
d8cf3b6a2151949f930d0252b180ec42,623.7,6,103.94999999999999,4.802425073099416,0.0,67.74666666666666,1.341080043859649,3.5,6.0
